"id","state","leaid","leaid_name","name_raw","name_clean","year","charter","salary"
"ar00267","ar","0500032","Bearden School District","ROZENBERG, DENNY","denny rozenberg",2020,"No charter schools",NA
"ar00268","ar","0500032","Bearden School District","ROZENBERG, DENNY","denny rozenberg",2021,"No charter schools",NA
"ar00269","ar","0500032","Bearden School District","ROZENBERG, DENNY","denny rozenberg",2022,"No charter schools",NA
"ar00270","ar","0500032","Bearden School District","ROZENBERG, DENNY","denny rozenberg",2023,"No charter schools",NA
"ar00271","ar","0500032","Bearden School District","ROZENBERG, DENNY","denny rozenberg",2024,"No charter schools",NA
"ar00272","ar","0500035","Ark. School For The Blind","HILL, JIM E.","jim hill",2007,"No charter schools",NA
"ar00273","ar","0500035","Ark. School For The Blind","HILL, JIM E.","jim hill",2008,"No charter schools",NA
"ar00274","ar","0500035","Ark. School For The Blind","HILL, JIM E.","jim hill",2009,"No charter schools",NA
"ar00275","ar","0500035","Ark. School For The Blind","HILL, JIM E.","jim hill",2010,"No charter schools",NA
"ar00276","ar","0500035","Ark. School For The Blind","HILL, JIM E.","jim hill",2011,"No charter schools",NA
"ar00277","ar","0500035","Ark. School For The Blind","HILL, JIM E.","jim hill",2012,"No charter schools",NA
"ar00278","ar","0500035","Ark. School For The Blind","HILL, JIM E.","jim hill",2013,"No charter schools",NA
"ar00279","ar","0500035","Ark. School For The Blind","HILL, JIM E.","jim hill",2014,"No charter schools",NA
"ar00280","ar","0500035","Ark. School For The Blind","Caton, James W.","james caton",2016,"No charter schools",NA
"ar00281","ar","0500035","Ark. School For The Blind","Caton, James W.","james caton",2017,"No charter schools",NA
"ar00282","ar","0500035","Ark. School For The Blind","Caton, James W.","james caton",2018,"No charter schools",NA
"ar00283","ar","0500035","Ark. School For The Blind","Caton, James W.","james caton",2019,"No charter schools",NA
"ar00284","ar","0500035","Ark. School For The Blind","Caton, James W.","james caton",2020,"No charter schools",NA
"ar00285","ar","0500035","Ark. School For The Blind","Caton, James W.","james caton",2021,"No charter schools",NA
"ar00286","ar","0500035","Ark. School For The Blind","Caton, James W.","james caton",2022,"No charter schools",NA
"ar00287","ar","0500035","Ark. School For The Blind","BARNES, CHRISTOPHER M.","christopher barnes",2023,"No charter schools",NA
"ar00288","ar","0500035","Ark. School For The Blind","BARNES, CHRISTOPHER M.","christopher barnes",2024,"No charter schools",NA
"ar00289","ar","0500036","Ark. School For The Deaf","DALLA ROSA, MARCELLA A.","marcella dalla rosa",2007,"No charter schools",NA
"ar00290","ar","0500036","Ark. School For The Deaf","LUNESTAD, SANDRA","sandra lunestad",2008,"No charter schools",NA
"ar00291","ar","0500036","Ark. School For The Deaf","PHILLIPS, MICHAEL","michael phillips",2009,"No charter schools",NA
"ar00292","ar","0500036","Ark. School For The Deaf","PHILLIPS, MICHAEL","michael phillips",2010,"No charter schools",NA
"ar00293","ar","0500036","Ark. School For The Deaf","PHILLIPS, MICHAEL","michael phillips",2011,"No charter schools",NA
"ar00294","ar","0500036","Ark. School For The Deaf","PHILLIPS, MICHAEL","michael phillips",2012,"No charter schools",NA
"ar00295","ar","0500036","Ark. School For The Deaf","PHILLIPS, MICHAEL  .","michael phillips",2013,"No charter schools",NA
"ar00296","ar","0500036","Ark. School For The Deaf","PHILLIPS, MICHAEL","michael phillips",2014,"No charter schools",NA
"ar00297","ar","0500036","Ark. School For The Deaf","Dickinson, Janet","janet dickinson",2016,"No charter schools",NA
"ar00298","ar","0500036","Ark. School For The Deaf","Dickinson, Janet","janet dickinson",2017,"No charter schools",NA
"ar00299","ar","0500036","Ark. School For The Deaf","Dickinson, Janet","janet dickinson",2018,"No charter schools",NA
"ar00300","ar","0500036","Ark. School For The Deaf","Dickinson, Janet","janet dickinson",2019,"No charter schools",NA
"ar00301","ar","0500036","Ark. School For The Deaf","Dickinson, Janet","janet dickinson",2020,"No charter schools",NA
"ar00302","ar","0500036","Ark. School For The Deaf","Dickinson, Janet","janet dickinson",2021,"No charter schools",NA
"ar00303","ar","0500036","Ark. School For The Deaf","COBB, GRETCHEN","gretchen cobb",2022,"No charter schools",NA
"ar00304","ar","0500036","Ark. School For The Deaf","Walsh, Kathryn N.","kathryn walsh",2023,"No charter schools",NA
"ar00305","ar","0500036","Ark. School For The Deaf","Walsh, Kathryn N.","kathryn walsh",2024,"No charter schools",NA
"ar00306","ar","0500041","Western Yell Co. School Dist.","SPIKES, BRADLEY L.","bradley spikes",2007,"No charter schools",NA
"ar00307","ar","0500041","Western Yell Co. School Dist.","SPIKES, BRADLEY L.","bradley spikes",2008,"No charter schools",NA
"ar00308","ar","0500041","Western Yell Co. School Dist.","SPIKES, BRADLEY L.","bradley spikes",2009,"No charter schools",NA
"ar00309","ar","0500041","Western Yell Co. School Dist.","SPIKES, BRADLEY L.","bradley spikes",2010,"No charter schools",NA
"ar00310","ar","0500041","Western Yell Co. School Dist.","SPIKES, BRADLEY L.","bradley spikes",2011,"No charter schools",NA
"ar00311","ar","0500041","Western Yell Co. School Dist.","SPIKES, BRADLEY L.","bradley spikes",2012,"No charter schools",NA
"ar00312","ar","0500041","Western Yell Co. School Dist.","STATON, JOE","joe staton",2013,"No charter schools",NA
"ar00313","ar","0500041","Western Yell Co. School Dist.","STATON, JOE","joe staton",2014,"No charter schools",NA
"ar00314","ar","0500041","Western Yell Co. School Dist.","STATON, JOE","joe staton",2016,"No charter schools",NA
"ar00315","ar","0500041","Western Yell Co. School Dist.","STATON, JOE","joe staton",2017,"No charter schools",NA
"ar00316","ar","0500041","Western Yell Co. School Dist.","Cleveland, Herschel","herschel cleveland",2018,"No charter schools",NA
"ar00317","ar","0500041","Western Yell Co. School Dist.","Cleveland, Herschel","herschel cleveland",2019,"No charter schools",NA
"ar00318","ar","0500041","Western Yell Co. School Dist.","Klaus, Deanna","deanna klaus",2020,"No charter schools",NA
"ar00319","ar","0500041","Western Yell Co. School Dist.","Kissire, Lisa","lisa kissire",2021,"No charter schools",NA
"ar00320","ar","0500041","Western Yell Co. School Dist.","Kissire, Lisa","lisa kissire",2022,"No charter schools",NA
"ar00321","ar","0500041","Western Yell Co. School Dist.","PARSONS, TAUNYA V.","taunya parsons",2023,"No charter schools",NA
"ar00322","ar","0500041","Western Yell Co. School Dist.","PARSONS, TAUNYA V.","taunya parsons",2024,"No charter schools",NA
"ar00323","ar","0500042","Hamburg School District","CHAMBERS, MARILYN S.","marilyn chambers",2007,"No charter schools",NA
"ar00324","ar","0500042","Hamburg School District","CHAMBERS, MARILYN S.","marilyn chambers",2008,"No charter schools",NA
"ar00325","ar","0500042","Hamburg School District","DYSON, MAX N.","max dyson",2009,"No charter schools",NA
"ar00326","ar","0500042","Hamburg School District","DYSON, MAX N.","max dyson",2010,"No charter schools",NA
"ar00327","ar","0500042","Hamburg School District","DYSON, MAX N.","max dyson",2011,"No charter schools",NA
"ar00328","ar","0500042","Hamburg School District","DYSON, MAX N.","max dyson",2012,"No charter schools",NA
"ar00329","ar","0500042","Hamburg School District","DYSON, MAX N.","max dyson",2013,"No charter schools",NA
"ar00330","ar","0500042","Hamburg School District","DYSON, MAX N.","max dyson",2014,"No charter schools",NA
"ar00331","ar","0500042","Hamburg School District","STREETER, TRACY","tracy streeter",2016,"No charter schools",NA
"ar00332","ar","0500042","Hamburg School District","STREETER, TRACY","tracy streeter",2017,"No charter schools",NA
"ar00333","ar","0500042","Hamburg School District","STREETER, TRACY","tracy streeter",2018,"No charter schools",NA
"ar00334","ar","0500042","Hamburg School District","STREETER, TRACY","tracy streeter",2019,"No charter schools",NA
"ar00335","ar","0500042","Hamburg School District","STREETER, TRACY","tracy streeter",2020,"No charter schools",NA
"ar00336","ar","0500042","Hamburg School District","STREETER, TRACY","tracy streeter",2021,"No charter schools",NA
"ar00337","ar","0500042","Hamburg School District","STREETER, TRACY","tracy streeter",2022,"No charter schools",NA
"ar00338","ar","0500042","Hamburg School District","STREETER, TRACY","tracy streeter",2023,"No charter schools",NA
"ar00339","ar","0500042","Hamburg School District","STREETER, TRACY","tracy streeter",2024,"No charter schools",NA
"ar00340","ar","0500043","Mountain Home School District","SCRIBER, CHARLES R.","charles scriber",2007,"Some charter schools",NA
"ar00341","ar","0500043","Mountain Home School District","SCRIBER, CHARLES R.","charles scriber",2008,"Some charter schools",NA
"ar00342","ar","0500043","Mountain Home School District","SCRIBER, CHARLES R.","charles scriber",2009,"Some charter schools",NA
"ar00343","ar","0500043","Mountain Home School District","MYERS, LONNIE","lonnie myers",2010,"Some charter schools",NA
"ar00344","ar","0500043","Mountain Home School District","MYERS, LONNIE","lonnie myers",2011,"Some charter schools",NA
"ar00345","ar","0500043","Mountain Home School District","MYERS, LONNIE","lonnie myers",2012,"Some charter schools",NA
"ar00346","ar","0500043","Mountain Home School District","MYERS, LONNIE  .","lonnie myers",2013,"Some charter schools",NA
"ar00347","ar","0500043","Mountain Home School District","LONG, JAKE","jake long",2014,"Some charter schools",NA
"ar00348","ar","0500043","Mountain Home School District","LONG, JAKE","jake long",2016,"Some charter schools",NA
"ar00349","ar","0500043","Mountain Home School District","LONG, JAKE","jake long",2017,"Some charter schools",NA
"ar00350","ar","0500043","Mountain Home School District","LONG, JAKE","jake long",2018,"Some charter schools",NA
"ar00351","ar","0500043","Mountain Home School District","Long, Jake","jake long",2019,"Some charter schools",NA
"ar00352","ar","0500043","Mountain Home School District","Long, Jake","jake long",2020,"Some charter schools",NA
"ar00353","ar","0500043","Mountain Home School District","Long, Jake","jake long",2021,"Some charter schools",NA
"ar00354","ar","0500043","Mountain Home School District","DEWEY, ALLYSON S.","allyson dewey",2022,"Some charter schools",NA
"ar00355","ar","0500043","Mountain Home School District","DEWEY, ALLYSON S.","allyson dewey",2023,"Some charter schools",NA
"ar00356","ar","0500043","Mountain Home School District","DEWEY, ALLYSON S.","allyson dewey",2024,"Some charter schools",NA
"ar00357","ar","0500044","Magnolia School District","MOORE, JOHN H.","john moore",2007,"No charter schools",NA
"ar00358","ar","0500044","Magnolia School District","MOORE, JOHN H.","john moore",2008,"No charter schools",NA
"ar00359","ar","0500044","Magnolia School District","MOORE, JOHN H.","john moore",2009,"No charter schools",NA
"ar00360","ar","0500044","Magnolia School District","MOORE, JOHN H.","john moore",2010,"No charter schools",NA
"ar00361","ar","0500044","Magnolia School District","MOORE, JOHN H.","john moore",2011,"No charter schools",NA
"ar00362","ar","0500044","Magnolia School District","MOORE, JOHN H.","john moore",2012,"No charter schools",NA
"ar00363","ar","0500044","Magnolia School District","WARD, JOHN D.","john ward",2013,"No charter schools",NA
"ar00364","ar","0500044","Magnolia School District","WARD, JOHN D.","john ward",2014,"No charter schools",NA
"ar00365","ar","0500044","Magnolia School District","WARD, JOHN D.","john ward",2016,"No charter schools",NA
"ar00366","ar","0500044","Magnolia School District","WARD, JOHN D.","john ward",2017,"No charter schools",NA
"ar00367","ar","0500044","Magnolia School District","WARD, JOHN D.","john ward",2018,"No charter schools",NA
"ar00368","ar","0500044","Magnolia School District","WARD, JOHN D.","john ward",2019,"No charter schools",NA
"ar00369","ar","0500044","Magnolia School District","WARD, JOHN D.","john ward",2020,"No charter schools",NA
"ar00370","ar","0500044","Magnolia School District","WARD, JOHN D.","john ward",2021,"No charter schools",NA
"ar00371","ar","0500044","Magnolia School District","WARD, JOHN D.","john ward",2022,"No charter schools",NA
"ar00372","ar","0500044","Magnolia School District","WARD, JOHN D.","john ward",2023,"No charter schools",NA
"ar00373","ar","0500044","Magnolia School District","WARD, JOHN D.","john ward",2024,"No charter schools",NA
"ar00374","ar","0500045","So. Miss. County School Dist.","FORD, ROGERS H.","rogers ford",2007,"No charter schools",NA
"ar00375","ar","0500045","So. Miss. County School Dist.","MASTERS, GARY","gary masters",2008,"No charter schools",NA
"ar00376","ar","0500045","So. Miss. County School Dist.","MASTERS, GARY","gary masters",2009,"No charter schools",NA
"ar00377","ar","0500045","So. Miss. County School Dist.","MASTERS, GARY","gary masters",2010,"No charter schools",NA
"ar00378","ar","0500045","So. Miss. County School Dist.","MASTERS, GARY","gary masters",2011,"No charter schools",NA
"ar00379","ar","0500045","So. Miss. County School Dist.","MASTERS, GARY","gary masters",2012,"No charter schools",NA
"ar00380","ar","0500045","So. Miss. County School Dist.","MASTERS, GARY","gary masters",2013,"No charter schools",NA
"ar00381","ar","0500045","Rivercrest School District #57","Smith, Mike","mike smith",2014,"No charter schools",NA
"ar00382","ar","0500045","Rivercrest School District #57","Bennett, Sally","sally bennett",2016,"No charter schools",NA
"ar00383","ar","0500045","Rivercrest School District #57","Bennett, Sally","sally bennett",2017,"No charter schools",NA
"ar00384","ar","0500045","Rivercrest School District #57","Bennett, Sally","sally bennett",2018,"No charter schools",NA
"ar00385","ar","0500045","Rivercrest School District #57","Bennett, Sally","sally bennett",2019,"No charter schools",NA
"ar00386","ar","0500045","Rivercrest School District #57","Cox, Michael","michael cox",2020,"No charter schools",NA
"ar00387","ar","0500045","Rivercrest School District","Cox, Michael","michael cox",2021,"No charter schools",NA
"ar00388","ar","0500045","Rivercrest School District #57","Cox, Michael","michael cox",2022,"No charter schools",NA
